title,mood,language,genre,rating,year,movie_platform,image_url,director,cast,description,
Sye Raa Narasimha Reddy,happy,Telugu,Historical,7.2,2019,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRsRyIWoR1nW-29No78SW1wgm7c99kQ9ikXYuGnGRhCr3-l2LVF&psig=AOvVaw1WRKG333ss1wCLNjz2BbTG&ust=1762702789790000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJjCr97x4pADFQAAAAAdAAAAABAE,Surender Reddy, Chiranjeevi-Nayanthara-,Based on the life of Uyyalawada Narasimha Reddy who led a rebellion against British rule in India during the 19th century.          
Ghazi,motivated,Telugu,War,8.0,2017,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQZBISIunCLKoAAB_ddJn7RQlmewYqiDO28URhEaCkyOUXwO1o9&psig=AOvVaw29BHXCU9j3TeyJXRUlBrcj&ust=1762702828062000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPidzvDx4pADFQAAAAAdAAAAABAE,Sankalp Reddy, Rana Daggubati-Taapsee Pannu-,During the Indo-Pakistani War of 1971 a Pakistani submarine threatens Indian naval vessels and an Indian Navy officer must find a way to neutralize the threat.    
Ekkadiki Pothavu Chinnavada,romantic,Telugu,Romance,7.1,2016,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSxTGA9BkSZPD1eK8KM10fk6SiF4TW4FGjBwz0en8nVRN4783jm&psig=AOvVaw3tAgv9GAvjWL71c3VtABS6&ust=1762702850151000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOipj_vx4pADFQAAAAAdAAAAABAE,Vi Anand, Nikhil Siddhartha-Swara Bhaskar-,A female ghost fell in love with a boy and what followed is a funny but emotional journey of true love.
Gentleman,motivated,Telugu,Action,7.8,2016,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTnbuC7LTqo5CWkE-6_o1y8xLBfubVCP9hCDa0ObU-DHQ7q0uwY&psig=AOvVaw3v4DCI91LQaz13o3F4hl5B&ust=1762702869649000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMCOuYTy4pADFQAAAAAdAAAAABAE,Mohana Krishna Indraganti, Nani-Samantha Akkineni-,A software engineer turns vigilante to fight against corruption and injustice in society while facing personal challenges.   
Fidaa,romantic,Telugu,Romance,7.5,2017 ,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQ8HSipB1jJtOQSTqcyBXFm8CV3kP_5pqBBZMoWUg_2AbxWEklb&psig=AOvVaw1aHnK9o-Rd0OIQCA2BvzJv&ust=1762702896032000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOiHgpHy4pADFQAAAAAdAAAAABAE,Sekhar Kammula, Varun Tej-Sai Pallavi-,Varun and Bhanu both from different worlds face challenges in their relationship due to cultural differences and family expectations.
Malli Malli Idi Rani Roju,romantic,Telugu,Romance,7.6,2015,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTZAYcUdHeafPW66kAi8wW58l6LX_eY-0TlvV8eRjQVua7Fc5Hx&psig=AOvVaw2Y5AeBsD2B8qpnVU0A_3Xl&ust=1762702916927000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLC69Zry4pADFQAAAAAdAAAAABAE,Kranthi Madhav, SharwanandNithya MenenPunarnavi Bhupalam,Malli Malli Idi Rani Roju is a feel good love story which stays within your heart.
F2: Fun and Frustration,happy,Telugu,Comedy,7.3,2019,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQHKSOPuCV3RyKXpSIdekQVwRd56gAqEPFRAyoMyMyBU0UyBGNH&psig=AOvVaw3JgM3oaz9DWmCqzHWgOaui&ust=1762702936262000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMj1l6Ty4pADFQAAAAAdAAAAABAE,Anil Ravipudi, Venkatesh-Rakul Preet Singh-,Two friends face hilarious challenges in their married lives leading to comedic situations and misunderstandings.   
Ayan,motivated,Tamil,Action,7.3,2009,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSylwh-EOnuIOXPwL_TtYWGfKbg_TjcAdsdf1fwe6a-y_dYdpKV&psig=AOvVaw1Rz4x0dxt2EreFrrbQFn9N&ust=1762702954718000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLDuga3y4pADFQAAAAAdAAAAABAE,K.V. Anand, Suriya-Tamannaah Bhatia-,A skilled smuggler gets entangled in a dangerous game of cat and mouse with law enforcement while trying to protect his loved ones.  
Ghajini,sad,Tamil,Thriller,7.6,2005,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRX-4t1cLuAVzkK5aH3rvBeLD3ub-FMULeQx0kveFvSptVK5IvX&psig=AOvVaw0hsC8yCbPa3ET6ojYM-8Wl&ust=1762702972875000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCIjP2bXy4pADFQAAAAAdAAAAABAE,A.R. Murugadoss, Suriya-Asin,   A man with short-term memory loss embarks on a quest for revenge against those who wronged him while piecing together fragments of his past.    Seethamma Vaakitlo Sirimalle Chettu,romantic,Telugu,Romance,7.3,2013,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRYgFifSbqnI4Klt63wayNmCoNI07Jso7syUttWIj9pPc9UCU_J&psig=AOvVaw1_hSFXkTbd5R33H8Dl48a-&ust=1762703018494000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKD5sMvy4pADFQAAAAAdAAAAABAE,Parasuram, Venkatesh-Samantha Akkineni-,In a traditional family setting two brothers navigate love marriage and familial expectations leading to heartfelt moments and comedy.  
Geetha Govindam,romantic,Telugu,Romance,7.5,2018,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSaLvsnPEnYLN6sOQd8teKbI9CaF6upD_XfBxVZiH95Vr2tKWPQ&psig=AOvVaw0f0x00GQmZo6NNrGj2VlJW&ust=1762703039454000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNCVrtXy4pADFQAAAAAdAAAAABAE,Parasuram, Vijay Deverakonda-Rashmika Mandanna-,A charming lecturer falls for a traditional student leading to a series of comedic and romantic events as he tries to win her heart.    
Majili,romantic,Telugu,Romance,7.2,2019,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcT0o-jbMDFFRjRM_C8WSRGR42poRdt2LMs2E9xlG8oIBkeqVZdV&psig=AOvVaw0Y8FdXtaz84zfXHDZBemZI&ust=1762703213421000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNi5sKjz4pADFQAAAAAdAAAAABAE,Shiva Nirvana, Naga Chaitanya-Samantha Akkineni-,After being abandoned by his lover Anshu Poorna takes to alcohol and is forced to marry his neighbour Sravani. However he soon discovers her unrequited love for him and falls for her.                 
Nuvvu Naaku Nachav,romantic,Telugu,Romance,8.1,2001,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTJnhF-iLtD-iVLyqmSbmsOeTIDAc6e4gmD_bWMljILYQYNzi9K&psig=AOvVaw2ozRyqchuXtaHidIxGE0WX&ust=1762703234600000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLjo9bLz4pADFQAAAAAdAAAAABAE,Vijay K. Bhaskar, Venkatesh-Genelia D'Souza-,A fun-loving man's life takes a turn when he falls for his cousin leading to humorous and romantic situations. 
Chalo,romantic,Telugu,Romance,7.1,2018,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTidNPqa8JXkhoKUWQZFHSEI9KtFrYYsIAoREMPWdTARISYL1zL&psig=AOvVaw3QfBt0wTrov9_17D52GY4O&ust=1762703307361000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMi2jdXz4pADFQAAAAAdAAAAABAE,Venky Kudumula, Naga Shaurya-Rashmika Mandanna-,In a village divided by a longstanding feud two young lovers from opposing sides strive to unite their families through their love. 
Uppena,romantic,Telugu,Romance,6.9,2021,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSK8tTUnbGwqEZpgQ2Yq13DT6lPSTnLKTYZEnbvwpfpXipELP-H&psig=AOvVaw0sYzczFeP9KldDBoZHHVbU&ust=1762703328211000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKCoht_z4pADFQAAAAAdAAAAABAE,Buchi Babu Sana, Vijay Sethupathi-Kriti Sanon-,The son of a fishing community falls for a village head's daughter but they face violent opposition from the girl's doggedly old-fashioned father.
Arya,romantic,Tamil,Romance,7.3,2004,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRpBHKr58tAXmGC2qv3uBDLsmvr2m7UV6SHaMjZE_quJoyb4Mui&psig=AOvVaw2tJKa8dki9QmX6RXHYTCEe&ust=1762703346135000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNDm0efz4pADFQAAAAAdAAAAABAE,Sukumar, Silambarasan-Trisha Krishnan-,A college student falls in love with a girl who is already in a relationship leading to a complex love triangle. 
Minnale,romantic,Tamil,Romance,7.2,2001,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcROqooeBIaYfRfPQOZPkQvCUNVtdSopqDC9uhPMBe_uoU0a96eT&psig=AOvVaw0LJaMEFYl6m2EKbhaNeK3e&ust=1762703375988000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPjm6PXz4pADFQAAAAAdAAAAABAE,Gautham Vasudev Menon, Madhavan-Reema Sen-,A young girl is torn between an obsessive lover and a mild-mannered suitor.
Sye Raa Narasimha Reddy,motivated,Telugu,Historical,7.2,2019,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRsRyIWoR1nW-29No78SW1wgm7c99kQ9ikXYuGnGRhCr3-l2LVF&psig=AOvVaw19rB2N2YU_ElW8-h9raVRk&ust=1762703396236000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLCTxP_z4pADFQAAAAAdAAAAABAE,Surender Reddy, Chiranjeevi-Nayanthara-,Based on the life of Uyyalawada Narasimha Reddy who led a rebellion against British rule in India during the 19th century.  
Ekkadiki Pothavu Chinnavada,romantic,Telugu,Romance,7.1,2016,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSxTGA9BkSZPD1eK8KM10fk6SiF4TW4FGjBwz0en8nVRN4783jm&psig=AOvVaw2GOFvwv-rK02xqBrigZucD&ust=1762703417256000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLjdxIn04pADFQAAAAAdAAAAABAE,Vi Anand, Nikhil Siddhartha-Swara Bhaskar-,A female ghost fell in love with a boy and what followed is a funny but emotional journey of true love.
Happy Days, happy,Tamil,Romance,7.5,2007,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRQGxlHeRaHrWOmtNsHEpoZ40JYWADfXpobvx7KvqiAFQ1GiSHQ&psig=AOvVaw2Mrb7r3TsSrcHh5gRP36w2&ust=1762702998534000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJjL-sHy4pADFQAAAAAdAAAAABAE,Sekhar Kammula, Varun Sandesh-Alice Tzue-,A group of college friends navigate love friendship and life challenges during their formative years.     
C/o Kancharapalem,romantic,Telugu,Romance,8.5,2018,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRiRkeaom58Vyvs3DIpInwrg7d8XruUqILwxpXWA9aAfhSMCfrs&psig=AOvVaw2s3amF-17cjFt_YuXE6TBZ&ust=1762703505020000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCODlrrP04pADFQAAAAAdAAAAABAE,Venkatesh Maha,Radha BessySubba Rao VepadaPraneeta Patnaik,Four unconventional love stories set in the town and including the people of Kancherapalem.
Mahanati,romantic,Telugu,Drama,8.5,2018, Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSs_t2P9RXtVxKzSpzMItdlSN_aTbZNvimkB_0qSLwPaToBCqaM&psig=AOvVaw0xJznyHMNkh4JzceoU2KVH&ust=1762703531569000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOj6jcD04pADFQAAAAAdAAAAABAE,Nag Ashwin, Keerthy Suresh-Samantha Akkineni-,The life and career of legendary South Indian actress Savitri showcasing her rise to stardom and personal struggles.  
Drishyam,motivated,Malayalam,Thriller,8.3,2013,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQpJ2vdy5Gn124nCuvPL79MDDKxuff-wNLrtq-AGcMIP6CarDY3&psig=AOvVaw2-JuAsADpSsVHP5eGtdJb1&ust=1762703668949000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNCFxIH14pADFQAAAAAdAAAAABAE,Jeethu Joseph, Mohanlal-Ansiba Hassan-,A man uses his wit and intelligence to protect his family from a relentless police investigation after they become involved in a crime.  
Drishyam 2,motivated,Malayalam,Thriller,8.5,2021,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQvsD1lnZFgCjU0ak33bw8kkkSrKCMSGM1B1LuiLcH_MIHkXKoH&psig=AOvVaw0bom_1h-QOFWONpEupiKJ1&ust=1762703573032000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLCw4tP04pADFQAAAAAdAAAAABAE,Jeethu Joseph, Mohanlal-Ansiba Hassan-,The sequel follows the protagonist as he navigates new challenges and threats while trying to maintain his family's safety and secrecy.  
Kumbalangi Nights,happy,Malayalam,Drama,8.6,2019,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQr7GRL_LxFcRcfFCERrPKmrCDmFfl-pAJ2unUvoRCmTG2yOYKJ&psig=AOvVaw1pfWsN0nI0DQST1OmgWMoQ&ust=1762703613320000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLCWhef04pADFQAAAAAdAAAAABAE,Madhu C. Narayanan, Fahadh Faasil-Shane Nigam-,The story revolves around four brothers with strained relationships who come together to confront their personal demons and find solace in each other.   
Bangalore Days,happy,Malayalam,Drama,8.3,2014,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTn736Ly0XgVKL-8lTMet19Yzgt3uohg-GKoar9AkMh-NjPSyn-&psig=AOvVaw2sukrIMNBVVgs9V4npTDvS&ust=1762705257339000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKCx-fb64pADFQAAAAAdAAAAABAE,Anjali Menon, Dulquer Salmaan-Nivin Pauly-,The lives of three cousins intertwine as they navigate love career and friendship in the bustling city of Bangalore. 
Premam,romantic,Malayalam,Romance,8.2,2015,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSTwRIznTUqSpQReY6jg0nBxlW76nctczpbufx5O8Eu74YjXzPC&psig=AOvVaw3bEmQb5_qRnKhVyiPE3V9f&ust=1762705275598000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCICv_v_64pADFQAAAAAdAAAAABAE,Alphonse Puthren, Nivin Pauly-Sai Pallavi-,The film follows the protagonist's journey through different stages of love and relationships from adolescence to adulthood. 
Uyare,motivated,Malayalam,Drama,8.4,2019,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQC6C9rZjIoY9b_8BHK6P0aQ3c-MIEwcleF1XQqgrbLcOstLAXb&psig=AOvVaw3vymZU5XmjJAB_lMOfnC94&ust=1762705294920000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLitlYn74pADFQAAAAAdAAAAABAE,Manu Ashokan, Parvathy Thiruvothu-Dulquer Salmaan-,An aspiring pilot overcomes societal prejudices and personal challenges after surviving an acid attack to pursue her dreams. 
Virus,motivated,Malayalam,Thriller,8.2,2019,Amazon Primeh,ttps://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSLysx3-aOHmYRWy7XdySO7NIWQ5PKYChB1VgJu0-WTFbfL8vTJ&psig=AOvVaw0rrIs6c58hkGiSQfDyRRId&ust=1762705313581000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKik45H74pADFQAAAAAdAAAAABAE,Aashiq Abu, Kunchacko Boban-Parvathy Thiruvothu-,Based on true events the film depicts the outbreak of the Nipah virus in Kerala and the efforts of medical professionals to contain it.    
Charlie,happy,Malayalam,Drama,8.1,2015,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTTUop4PAPPWv0wdtn69AfYaD2tq_inUm5Nu4MgKOIGHOLtqyGL&psig=AOvVaw1pzN37gQ5sRnBzUVnv_etO&ust=1762705334539000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCLih4Jv74pADFQAAAAAdAAAAABAE,Martin Prakkat, Dulquer Salmaan-Nimisha Sajayan-,A free-spirited artist embarks on a journey of self-discovery and love after encountering a mysterious woman.  
Take Off,motivated,Malayalam,Drama,8.0,2017,Amazon  Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTepODt3PIdLO01V63wazhCYvCgdvWcY00gDeg9T55j9oJjmMXJ&psig=AOvVaw3uULG9fyQtwf8snUR_MJ88&ust=1762705394740000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOjZ7rj74pADFQAAAAAdAAAAABAE,Mahesh Narayanan, Parvathy Thiruvothu-Kunchacko Boban-,Based on the true story of Indian nurses trapped in Iraq during the ISIS invasion and their courageous escape.   
Jallikattu,motivated,Malayalam,Action,8.1,2019  ,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcTepODt3PIdLO01V63wazhCYvCgdvWcY00gDeg9T55j9oJjmMXJ&psig=AOvVaw3uULG9fyQtwf8snUR_MJ88&ust=1762705394740000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOjZ7rj74pADFQAAAAAdAAAAABAE,Lijo Jose Pellissery, Antony Varghese-Fahadh Faasil-,In a remote village a buffalo goes berserk causing chaos and revealing the primal instincts of the villagers as they try to capture it.    
Ayyappanum Koshiyum,motivated,Malayalam,Action,8.3,2020,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcS-RCHpLp1EcRCO0hvhwMhQbUpX-4nMrUl46AUe6OS-YmylUkex&psig=AOvVaw2JFx1JLWSHSH_IKguz_ie7&ust=1762705470827000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCNDH3tz74pADFQAAAAAdAAAAABAE,Sachy, Prithviraj Sukumaran-Biju Menon-,The intense rivalry between a police officer and a wealthy landowner escalates into a battle of wits and strength.      
Maheshinte Prathikaaram,happy,Malayalam,Comedy,8.2,2016,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcRMh4U6KUbLiXVUeEyKMs_fTZylXmIU6QHnHqJ4721eqjDP-pqG&psig=AOvVaw03EG4tueST2tZXpYUNDuAn&ust=1762705488714000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCIjOn-X74pADFQAAAAAdAAAAABAE,Dileesh Pothan, Fahadh Faasil-Nimisha Sajayan-,After a humiliating incident a small-town photographer vows to never wear slippers until he avenges himself leading to unexpected consequences.  
Kammatti Paadam,motivated,Malayalam,Drama,8.1,2016,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQgvlFM_dt5kFCX9S6EBcXDb_F5nsDfPgC5cU-P3oybz8rd4zoK&psig=AOvVaw0E5nsU5Z3uM9k5NXo7ue3b&ust=1762706202278000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJDKw7n-4pADFQAAAAAdAAAAABAE,Rajeev Ravi, Dulquer Salmaan-Manikandan R. Achari-,The transformation of Kochi's slum area Kammatti Paadam from a peaceful village to a crime-ridden urban settlement through the eyes of a man.    
Bhaag Milkha Bhaag,motivated,Hindi,Biography,8.2,2013,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcT5FCHAcw0KGueqT9r8OSDWTOkK8dR0DP2MSKqN0Txj-iLAm86i&psig=AOvVaw0B-c_gI1XnB1o6weAO9ujO&ust=1762706223509000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJjP2sP-4pADFQAAAAAdAAAAABAE,Rakeysh Omprakash Mehra, Farhan Akhtar- Sonam Kapoor-,The inspiring true story of Indian athlete Milkha Singh who overcomes personal and national challenges to become a world-class sprinter.      
Dangal,motivated,Hindi,Sports,8.4,2016,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn3.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQMCj20Dhxm40PDsgiS1lMZaNj8lepMfMv9zn3LsbwLWu2ovzUk&psig=AOvVaw27ry1s62sw0DP9YIUUfbF7&ust=1762706251779000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOCdj9H-4pADFQAAAAAdAAAAABAE,Nitesh Tiwari, Aamir Khan-Sakshi Tanwar-,The journey of a former wrestler who trains his daughters to become world-class wrestlers challenging societal norms.      
Chak De! India,motivated,Hindi,Sports,8.2,2007,Disney+ Hotstar,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn0.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcSvyapHAo8YQojZxHCKSQvXfxEJyncva4-UUChFmKKoJBxcMhJZ&psig=AOvVaw1SzMmgvkFk3jb8fxRbHXc9&ust=1762706281559000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCOjyqd_-4pADFQAAAAAdAAAAABAE,Shimit Amin, Shah Rukh Khan-Taapsee Pannu-,Kabir Khan the coach of the Indian Women's National Hockey Team dreams of making his all-girls team emerge victorious against all odds.         
Lagaan: Once Upon a Time in India,motivated,Hindi,Drama,8.1,2001,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3
Airlift,motivated,Hindi,Drama,8.1,2016,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQLxkucm2INYUxAfIU5RDtPzI2OV1CwaYK6kUrK6i0fbC12JPp1&psig=AOvVaw22YMSDpPSN-N0LrZY5zskQ&ust=1762706331261000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKChhPf-4pADFQAAAAAdAAAAABAE,Raja Menon, Akshay Kumar-Nimrat Kaur-,Based on the true story of the largest civilian evacuation during the Kuwait-Iraq war where an Indian businessman leads the rescue of thousands of Indians.       
Mary Kom,motivated,Hindi,Biography,7.9,2014,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn2.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQcGnMIl5H-cQCeAWpgAWgo3jcHNllDpudT6cGuA3xxk1fP7Sny&psig=AOvVaw2COEQxUA83Yv3GtflsfYDB&ust=1762706633125000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCJCrgYeA45ADFQAAAAAdAAAAABAE,Omung Kumar, Priyanka Chopra-Nirupam Haldar-,The biographical film chronicles the life of Indian boxer Mary Kom from her humble beginnings to becoming a world champion.    
Bajrangi Bhaijaan,motivated,Hindi,Drama,8.0,2015,Amazon Prime,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQRGNMHX7ZlA7yp_XDkjD1iBMeFJnSkBM3PKju8auM_SpKFP4Dm&psig=AOvVaw1DqBHBE171Y2kz7tVipef1&ust=1762706379438000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMCM-o3_4pADFQAAAAAdAAAAABAE,Kabir Khan, Salman Khan-Harshaali Malhotra-,An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.
Guru,motivated,Hindi,Drama,7.6,2007,Netflix,https://www.google.com/url?sa=i&url=https%3A%2F%2Fencrypted-tbn1.gstatic.com%2Fimages%3Fq%3Dtbn%3AANd9GcQWdW8BGJXHrqS56-PFCSJgXArO4IDrkKcKmhXgvoii44T1ifg3&psig=AOvVaw28dUkpyaKGI9QnNI4chgWJ&ust=1762706397104000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCMjbpZf_4pADFQAAAAAdAAAAABAE,Mani Ratnam, Abhishek Bachchan-Aishwarya Rai Bachchan-,The rise of an ambitious entrepreneur who overcomes numerous obstacles to build a business empire in post-independence India.    
